X,Y,OBJECTID,Bridge_Department_Number,Bridge_Name,Bridge_Identification_Number__B,Highway_Agency_District,Town,Latitude,Longitude,Feature_Intersected,Facility_Carried,Structure_Material,Structure_Type,Year_Built,Year_Reconstructed,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,BridgeInspectionDate,Posted,Structure_Category,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-71.416399538707964,42.314317653156898,5999,F07046,,4P7,03,Framingham,42.314309,-71.41639883,WATER SUDBURY RIVER,I  90 EB,Steel continuous,Stringer/Multi-beam or Girder,1957,1988,Highway,54.9,DOT,YES,2015-07-20 00:00:00,Open,Bridge (NBI),{FE9439AD-FC57-4854-8E4B-055E9447582B},,,,
-72.585540045218934,42.081013541883827,6000,A05001,,0W7,02,Agawam,42.08100497,-72.58553897,HWY   RIVER RD,US  5,Steel,Stringer/Multi-beam or Girder,1953,2003,Highway-pedestrian,37.5,DOT,NO,2016-07-07 00:00:00,Open,Bridge (NBI),{CC80305B-41D7-48A4-918C-6C25F510184F},,,,
-71.060214590407341,42.345438669646128,7001,B16670,,8TW,06,Boston,42.34543,-71.060214,HWY   HOV RAMP EB,I  93 RAMP KK,Prestressed concrete continuous,Segmental Box Girder,2002,0,Highway,68.9,DOT,NO,2016-03-30 00:00:00,Open,Bridge (NBI),{B73F2C58-72C3-40FA-8203-A680096C342A},,,,
-72.638261098404783,42.200062590235994,7002,H21049,,0YD,02,Holyoke,42.200054,-72.63826,US202 CHERRY ST,I  91 NB,Steel,Stringer/Multi-beam or Girder,1965,0,Highway,60.2,DOT,NO,2016-01-22 00:00:00,Open,Bridge (NBI),{7E5C82B5-BCA0-42FF-B95A-4C9C1F41A25E},,,,
-72.638652070665714,42.200313591269691,7003,H21049,,0YE,02,Holyoke,42.200305,-72.63865097,US202 CHERRY ST,I  91 SB,Steel,Stringer/Multi-beam or Girder,1965,0,Highway,60.2,DOT,NO,2016-01-22 00:00:00,Open,Bridge (NBI),{FE8090A8-5A5D-445B-B74D-BE832C143FA5},,,,
-72.638550070944063,42.204966564296328,7004,H21051,,0YF,02,Holyoke,42.20495797,-72.63854897,HWY   SCOTT TOWER ROAD,I  91 NB,Steel,Stringer/Multi-beam or Girder,1963,0,Highway,38.1,DOT,NO,2015-05-28 00:00:00,Open,Bridge (NBI),{B8198578-0C84-4A73-9DA6-33C630B74313},,,,
-72.638861070947897,42.205220591927542,7005,H21051,,0YG,02,Holyoke,42.205212,-72.63885997,HWY   SCOTT TOWER RD,I  91 SB,Steel,Stringer/Multi-beam or Girder,1965,1986,Highway,49.4,DOT,NO,2015-05-28 00:00:00,Open,Bridge (NBI),{F46C4C0E-2159-45C4-A794-32929CB010E2},,,,
-72.634145096907247,42.211855593381152,7006,H21055,,0YH,02,Holyoke,42.211847,-72.634144,ST141 EB,I  91 SB ON RAMP,Steel,Stringer/Multi-beam or Girder,1965,0,Highway,55.5,DOT,NO,2015-10-15 00:00:00,Open,Bridge (NBI),{5250F060-5A2D-4482-8AB6-33C568AD4059},,,,
-71.15756763278435,42.540829704706766,7007,W38024,Veteran's Memorial Bridge,AWR,04,Wilmington,42.540821,-71.157567,WATER MAPLE MEADOW BROOK,ST129 LOWELL ST,Prestressed concrete,Box Beam or Girders - Multiple,2008,0,Highway-pedestrian,11,MUN,NO,2015-08-18 00:00:00,Open,Bridge (NBI),{A2E6CC07-215A-4B3B-91CD-45498612894A},,,,
-71.067628566544968,42.369991646567186,7008,B16392,,8XU,06,Boston,42.36998297,-71.06762797,OTHER RELIEF,US  1 RAMP TC,Prestressed concrete continuous,Segmental Box Girder,2002,0,Highway,171.3,DOT,NO,2015-08-28 00:00:00,Open,Bridge (NBI),{3B9DA5B5-6B2B-48D2-A0C3-814E01F586AD},,,,
-71.066372594401685,42.369872647509467,7009,B16392,,8XW,06,Boston,42.36986397,-71.066372,COMB  I93 RMP NS & MBTA,US  1 RAMP TC,Prestressed concrete continuous,Segmental Box Girder,2002,0,Highway,135,DOT,NO,2016-09-16 00:00:00,Open,Bridge (NBI),{891C5D4E-E6EB-4E09-9A35-F335DF199236},,,,
-71.063464479437556,42.338833669476806,7010,B16662,,916,06,Boston,42.338825,-71.06346389,OTHER RELIEF,HWY   RAMP K,Steel continuous,Box Beam or Girders - Multiple,2002,0,Highway,226.9,DOT,NO,2017-03-09 00:00:00,Open,Bridge (NBI),{41FFAFC5-6575-48BD-8FA8-D8F35FFBB8EC},,,,
-71.063229590787657,42.340291642466376,7011,B16661,,917,06,Boston,42.34028297,-71.063229,HWY   ALBANY ST,I  93 NB,Steel continuous,Box Beam or Girders - Multiple,2002,0,Highway,314.8,DOT,NO,2015-03-17 00:00:00,Open,Bridge (NBI),{2E88DF99-54EA-4F5A-98B5-852BD5BAD106},,,,
-71.064870035503333,42.335383668483956,7012,B16660,,918,06,Boston,42.335375,-71.06486944,OTHER RELIEF,HWY   MASS AVE,Concrete,Tee Beam,2000,0,Overpass structure at an interchange or second level of a multilevel interchange,14.3,DOT,NO,2017-01-31 00:00:00,Open,Bridge (NBI),{5EF8F417-757E-4877-9D68-BBC76B62A79A},,,,
-71.065214481177108,42.335333667821658,7013,B16660,,919,06,Boston,42.335325,-71.06521389,I  93,HWY   MASS AVE,Steel continuous,Box Beam or Girders - Multiple,2000,0,Overpass structure at an interchange or second level of a multilevel interchange,88.9,DOT,NO,2015-04-30 00:00:00,Open,Bridge (NBI),{AF4566C6-C95C-4E3D-A373-421AA9251651},,,,
-71.063304591569747,42.340392669267253,7014,B16659,,91A,06,Boston,42.340384,-71.063304,HWY   ALBANY ST,HWY   RAMP X/XX,Steel continuous,Box Beam or Girders - Multiple,2003,0,Highway,314.8,DOT,NO,2015-11-17 00:00:00,Open,Bridge (NBI),{9B3F2C6C-49C4-4596-930C-859937ACA0A2},,,,
-71.265309629424536,41.845862568505609,7015,R04022,,3JW,05,Rehoboth,41.845854,-71.265309,WATER PALMER RIVER,HWY   DANFORTH ST,Steel,Culvert (includes frame culverts),1936,0,Highway,7,MUN,NO,2017-03-21 00:00:00,Open,Bridge (NBI),{D9DD3E40-FADB-4401-B55E-C563CC8B712A},,,,
-71.273034600253695,41.800481531770082,7016,R04012,,3JX,05,Rehoboth,41.80047297,-71.27303397,WATER PALMER RIVER,HWY   PROVDENCE ST,Steel,Stringer/Multi-beam or Girder,1969,0,Highway,17.1,MUN,NO,2016-10-12 00:00:00,Posted For Load,Bridge (NBI),{5B694064-0697-4A20-B500-26DB39BC6563},,,,
-71.325801624783608,41.896104576593778,7017,S08002,,3JY,05,Seekonk,41.896096,-71.32580097,WATER TEN MILE RIVER,HWY   POND ST,Concrete,Tee Beam,1850,1926,Highway,11,MUN,NO,2015-10-28 00:00:00,Open,Bridge (NBI),{1A60DE72-A4FD-4957-852B-2FE787FD4921},,,,
-71.154250597486083,41.933358561832584,7018,T01031,,3K0,05,Taunton,41.93334997,-71.15425,WATER THREE MILE RIVER,HWY   NORTON AVE,Prestressed concrete,Box Beam or Girders - Multiple,1984,0,Highway,18,MUN,NO,2017-03-06 00:00:00,Open,Bridge (NBI),{3F1E6008-9DF5-49EC-9414-231BB01C6D7E},,,,
-71.121041571540175,41.680909513306773,7019,F02072,,3MK,05,Fall River,41.68090097,-71.121041,I 195 WB,ST 24 SB RAMP,Steel,Stringer/Multi-beam or Girder,1961,0,Highway,61.3,DOT,YES,2015-07-22 00:00:00,Open,Bridge (NBI),{1B572A6F-1432-4945-8E47-73DEE0B1EE90},,,,
-71.121733571941888,41.682119513085162,7020,F02073,,3ML,05,Fall River,41.68211097,-71.121733,ST 24 SB (LINE C),ST 24 NB (LINE B),Steel,Stringer/Multi-beam or Girder,1961,1991,Highway,47.2,DOT,NO,2016-05-13 00:00:00,Open,Bridge (NBI),{B88E8ED0-D848-42D6-9843-0EAA401CC520},,,,
-71.066143551895109,42.143774604345438,7021,S28008,William H. Bissett,3MM,05,Stoughton,42.14376597,-71.06614297,HWY   PAGE ST,ST 24,Steel,Stringer/Multi-beam or Girder,1956,1992,Highway,21.5,DOT,NO,2017-02-28 00:00:00,Open,Bridge (NBI),{3802AC68-B4BA-4A76-ABF6-ADC8F435F359},,,,
-71.057768534755127,41.863964578338987,7022,T01045,,3MN,05,Taunton,41.863956,-71.05776797,RR    MACRR,ST 24,Concrete,Frame (except frame culverts),1950,0,Highway,7.9,DOT,NO,2015-09-28 00:00:00,Open,Bridge (NBI),{1BECFAB0-0BF7-40E1-8C7E-BB8EFB331CF4},,,,
-71.055526561820869,41.872113552393294,7023,T01046,LT.WILLIAM C. MURPHY,3MP,05,Taunton,41.87210497,-71.055526,ST140 COUNTY ST,ST 24,Steel,Stringer/Multi-beam or Girder,1951,0,Highway,32.8,DOT,YES,2015-12-16 00:00:00,Open,Bridge (NBI),{538ECD06-DAA7-4807-BCBC-55959DFEA510},,,,
-72.470542041313351,42.620452647570453,7024,N22001,,5NV,02,Northfield,42.62044397,-72.47054097,WATER FOUR MILE BROOK,ST 63 MLLRS FLLS R,Concrete,Tee Beam,1850,1929,Highway,6.1,DOT,NO,2016-07-29 00:00:00,Open,Short Span Bridge,{2411CDF5-48A1-475E-BAAE-F44151B2B04D},,,,
-72.444417731643014,42.683869799260584,7025,N22012,,5NW,02,Northfield,42.68386111,-72.44441667,WATER MILLERS BROOK,HWY   OLD WENDELL,Steel,Culvert (includes frame culverts),1900,0,Highway,2.8,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{EB5296DB-A467-4963-81CC-A5C06A6C73C3},,,,
-72.435212033875715,42.682443660623029,7026,N22013,,5NX,02,Northfield,42.68243497,-72.43521097,WATER MILLERS BROOK,HWY   GULF RD,-,-,1850,1900,Highway,0,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{338A9A07-80E4-4CFF-B242-37CFDF11AD02},,,,
-72.479672049174496,42.683343659295858,7027,N22017,,5NY,02,Northfield,42.68333497,-72.47967097,WATER BENNETT BROOK,HWY   OLD BRNRDSTN,Concrete,Culvert (includes frame culverts),1900,0,Highway,2.3,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{09536EE0-FBC5-4570-8B69-68E3FCFBD49D},,,,
-72.486139968568722,42.69100868798261,7028,N22022,,5P0,02,Northfield,42.691,-72.48613889,WATER BENNETT BROOK,HWY   MT HERMON RD,Concrete,Culvert (includes frame culverts),1937,0,Highway,2.5,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{505934EC-366B-4195-958B-6845BE9DC246},,,,
-72.442068036876165,42.691860662701053,7029,N22023,,5P1,02,Northfield,42.69185197,-72.44206697,WATER MILL BROOK,HWY   STROBRDGE RD,Wood or Timber,Stringer/Multi-beam or Girder,1950,0,Highway,6,MUN,UNKNOWN,NO CURRENT INSPECTION,Closed,Short Span Bridge,{17A31326-BCD4-4492-960E-65DF70B12567},,,,
-71.319826650945004,41.93406058310196,7030,A16049,,3QD,05,Attleboro,41.934052,-71.319826,ST123 SOUTH AVE,I  95 SB,Steel continuous,Stringer/Multi-beam or Girder,1959,0,Highway,60,DOT,NO,2015-11-18 00:00:00,Open,Bridge (NBI),{40CF648D-68FE-43BC-B923-02FF7B6B098E},,,,
-71.319023652155749,41.934051584371964,7031,A16050,,3QE,05,Attleboro,41.934043,-71.319023,ST123 SOUTH AVE,I  95 NB,Steel continuous,Stringer/Multi-beam or Girder,1959,0,Highway,59.7,DOT,NO,2015-11-18 00:00:00,Open,Bridge (NBI),{93B54E65-1D57-49C4-8F1D-0F110015351E},,,,
-71.306047647899973,41.952101560111821,7032,A16052,,3QF,05,Attleboro,41.95209297,-71.306047,WATER TEN MILE RIVER,I  95 NB,Prestressed concrete,Slab,1960,0,Highway,12.8,DOT,NO,2015-07-06 00:00:00,Open,Bridge (NBI),{81C75DCA-A268-425C-AFE9-7A795C43C425},,,,
-71.306441648784244,41.952341587840543,7033,A16052,,3QG,05,Attleboro,41.952333,-71.306441,WATER TEN MILE RIVER,I  95 SB,Prestressed concrete,Slab,1960,0,Highway,12.8,DOT,NO,2015-07-06 00:00:00,Open,Bridge (NBI),{D208A073-9994-48CA-BD70-5F601DC90B30},,,,
-71.299070647734851,41.962477561655177,7034,A16053,,3QH,05,Attleboro,41.96246897,-71.29907,HWY   NORTH AVE,I  95 NB,Steel,Stringer/Multi-beam or Girder,1960,0,Highway,39.9,DOT,YES,2016-03-09 00:00:00,Open,Bridge (NBI),{ED22EB86-EA46-4C19-9E0A-BA52EE7A07E0},,,,
-71.931432277892696,42.558484127275058,7035,W28021,Veterans of Foreign Wars,5X1,03,Westminster,42.55847544,-71.93143139,ST140 W MAIN ST,ST  2 EB,Steel continuous,Stringer/Multi-beam or Girder,2013,0,Highway,57.4,DOT,NO,2016-12-01 00:00:00,Open,Bridge (NBI),{C75DAFD2-25DC-4AFE-8F31-F1412084A36E},,,,
-71.931911722037611,42.558930904722729,7036,W28021,Veterans of Foreign Wars,5X2,03,Westminster,42.55892222,-71.93191083,ST140 W MAIN ST,ST  2 WB,Steel continuous,Stringer/Multi-beam or Girder,2012,0,Highway,57,DOT,NO,2016-12-01 00:00:00,Open,Bridge (NBI),{3372A62F-AAD5-4489-9A79-D44F0515D5F9},,,,
-71.754281809074286,42.192638619074657,7037,M22005,Joseph R Bianculli Memorial,5X3,03,Millbury,42.19263,-71.754281,WATER BLACKSTONE RIVER,ST122 A,Prestressed concrete,Box Beam or Girders - Single or Spread,2011,0,Highway-pedestrian,20.5,DOT,NO,2016-10-04 00:00:00,Open,Bridge (NBI),{0FF9ACC7-22F0-4624-82B7-7F0C25479DB5},,,,
-71.337018657531317,41.930152554752404,7038,A16001,,3UX,05,Attleboro,41.93014397,-71.337018,WATER SEVEN MILE RIVER,ST123 WEST ST,Prestressed concrete,Slab,1967,0,Highway-pedestrian,8.2,DOT,NO,2016-07-19 00:00:00,Open,Bridge (NBI),{0094AF08-704D-474D-B30E-C68CB63CA776},,,,
-71.285180612566492,41.943755586402752,7039,A16009,,3UY,05,Attleboro,41.943747,-71.28517997,WATER TEN MILE RIVER,ST123 COUNTY ST,Prestressed concrete,Slab,1967,0,Highway-pedestrian,8.2,DOT,NO,2015-07-16 00:00:00,Open,Bridge (NBI),{1AC27A1C-1945-4AC6-AE25-202DA94E9923},,,,
-71.174803577713334,41.973016595821896,7040,N23014,,3V0,05,Norton,41.973008,-71.17480297,WATER RUMFORD RIVER,ST123 E MAIN ST,Steel,Stringer/Multi-beam or Girder,1958,0,Highway-pedestrian,15.2,DOT,NO,2016-10-03 00:00:00,Open,Bridge (NBI),{2E20BC37-5EB5-4FFF-B447-DAA926673A0A},,,,
-71.160089434521126,41.981634459148772,7041,N23031,,3V1,05,Norton,41.98162586,-71.16008883,WATER CANOE RIVER,ST123 E MAIN ST,Prestressed concrete,Stringer/Multi-beam or Girder,1978,0,Highway-pedestrian,14.6,DOT,NO,2016-03-07 00:00:00,Open,Bridge (NBI),{BA97A9E7-6FF5-4E6E-9BB9-42B2E31BF4E1},,,,
-71.159654602396117,41.982304569945384,7042,N23033,KENNETH F. KNOWLTON,3V2,05,Norton,41.98229597,-71.159654,I 495,ST123 E MAIN ST,Steel continuous,Stringer/Multi-beam or Girder,1978,0,Highway-pedestrian,75.6,DOT,NO,2015-05-09 00:00:00,Open,Bridge (NBI),{C731F1ED-EF64-415B-BE63-15DD46E2C91B},,,,
-71.206947609780642,42.319411661849678,7043,N12051,,2ED,06,Newton,42.319403,-71.20694697,HWY   CENTRE ST,ST  9 BOYLSTON ST,Steel,Frame (except frame culverts),1932,0,Highway-pedestrian,29,DOT,NO,2016-08-29 00:00:00,Open,Bridge (NBI),{2855AD99-8D68-49CB-984E-8E206C391EDE},,,,
-71.20859463724166,42.319391661189286,7044,N12040,,2EE,06,Newton,42.319383,-71.208594,TR    GREEN LINE D,ST  9 BOYLSTON ST,Steel,Stringer/Multi-beam or Girder,1905,1960,Highway-pedestrian,17.1,DOT,NO,2015-12-28 00:00:00,Open,Bridge (NBI),{DE2D2A81-976B-4FF1-8771-15FAFB6A06C4},,,,
-71.225781615107564,42.317083659835582,7045,N12049,,2EF,06,Newton,42.317075,-71.22578097,HWY   CHESTNUT ST,ST  9 BOYLSTON ST,Concrete,Frame (except frame culverts),1932,0,Highway,17.7,DOT,NO,2016-08-30 00:00:00,Open,Bridge (NBI),{71E5ED9B-8DDD-4928-AFC0-50188C977B27},,,,
-71.226908615580598,42.31699563191529,7046,N12048,,2EG,06,Newton,42.31698697,-71.22690797,HWY   QUINOBEQUIN RD,ST  9 BOYLSTON ST,Concrete,Frame (except frame culverts),1932,0,Highway,18,DOT,NO,2016-08-29 00:00:00,Open,Bridge (NBI),{DD8E7643-3C35-4C27-9C60-216242A5BA1C},,,,
-71.228045616196084,42.316849632659448,7047,N12005,,2EH,06,Newton,42.31684097,-71.22804497,WATER HEMLOCK GORGE,ST  9 BOYLSTON ST,Concrete,Arch - Deck,1932,0,Highway-pedestrian,7,DOT,NO,2016-09-12 00:00:00,Open,Bridge (NBI),{167966F9-2376-438F-868F-0D0C1E2ACDFB},,,,
-71.181745623630334,42.228541616409714,7048,D05027,,B1F,06,Dedham,42.22853297,-71.181745,I  95 /ST 128,US  1 PROVDNCE HWY,Steel continuous,Stringer/Multi-beam or Girder,2009,0,Highway-pedestrian,101,DOT,NO,2015-06-18 00:00:00,Open,Bridge (NBI),{7147AE53-C925-43C4-8CBC-AA12692443F0},,,,
-71.184938624552302,42.231407645007884,7049,D05044,,B1G,06,Dedham,42.231399,-71.184938,I  95 NB/ST 128 NB,ST  1 A/WASHINGTON,Steel,Stringer/Multi-beam or Girder,2010,0,Highway-pedestrian,35.1,DOT,NO,2015-06-25 00:00:00,Open,Bridge (NBI),{F298E033-D8D5-4F5B-A194-3D2F94814528},,,,
-71.185267596150297,42.230799644224135,7050,D05045,,B1H,06,Dedham,42.230791,-71.18526697,I  95 SB/ST 128 SB,ST  1 A/WASHINGTON,Steel,Stringer/Multi-beam or Girder,2010,0,Highway-pedestrian,35.1,DOT,NO,2015-06-25 00:00:00,Open,Bridge (NBI),{F88E32F1-506E-4CFF-BA8C-51B6E4A020A2},,,,
-71.49470571678053,42.53540466500916,7051,L13012,,B1J,03,Littleton,42.53539597,-71.49470497,WATER BEAVER BROOK,HWY   MILL RD,Concrete,Arch - Deck,1950,0,Highway,7.7,MUN,NO,2016-10-15 00:00:00,Open,Bridge (NBI),{7CB58E16-B40A-44B2-9D90-199FE04351D8},,,,
-70.970704514165035,42.031169585392846,7052,E01006,,41P,05,East Bridgewater,42.03116097,-70.97070397,WATER MATFIELD RIVER,HWY   W UNION ST,Masonry,Arch - Deck,1902,0,Highway-pedestrian,8.5,MUN,NO,2016-07-13 00:00:00,Open,Bridge (NBI),{58EB639B-49E5-47BE-964B-B90F71855762},,,,
-70.967235541765874,42.026471584181166,7053,E01001,,41Q,05,East Bridgewater,42.02646297,-70.967235,WATER MATFIELD RIVER,HWY   SPRING ST,Concrete continuous,Slab,1946,0,Highway-pedestrian,18.9,MUN,NO,2016-10-05 00:00:00,Posted For Load,Bridge (NBI),{8B5EB17C-907F-46E1-9209-59C23525BE22},,,,
-70.917704524488784,42.017074612326461,7054,E01014,,41R,05,East Bridgewater,42.017066,-70.917704,WATER SATUCKET RIVER,HWY   WASHNGTON ST,Concrete,Tee Beam,1927,0,Highway,9.4,MUN,NO,2016-08-10 00:00:00,Open,Bridge (NBI),{1FE26EBD-A1C2-49DC-A82F-CDDD77981E9B},,,,
-70.972657515175072,42.033548614353933,7055,E01009,,41T,05,East Bridgewater,42.03354,-70.97265697,WATER MATFIELD RIVER,HWY   N CENTRAL ST,Masonry,Arch - Deck,1921,1929,Highway-pedestrian,6.7,MUN,NO,2016-08-26 00:00:00,Open,Bridge (NBI),{F603EDD9-4764-41E8-8E76-FDD0278775BC},,,,
-70.982271519166133,42.039660587130285,7056,E01007,,41U,05,East Bridgewater,42.03965197,-70.98227097,WATER SALISBURY PLAIN R,HWY   PLEASANT ST,Concrete,Tee Beam,1921,0,Highway,10.4,MUN,NO,2016-10-04 00:00:00,Open,Bridge (NBI),{85DD4C21-B8FA-4E3F-9673-D80A81AC09AB},,,,
-71.190151655392611,42.727682738506999,7057,M17013,,AFG,04,Methuen,42.727674,-71.190151,WATER SPICKET RIVER,ST113 LOWELL ST,Concrete,Slab,2003,0,Highway-pedestrian,12.8,DOT,NO,2015-05-13 00:00:00,Open,Bridge (NBI),{957B50A0-FA40-41B8-AC2F-62DDBA278463},,,,
-71.282714651935677,42.621437687933451,7058,L15085,,2L7,04,Lowell,42.62142897,-71.28271397,I 495,HWY   BOYLSTON ST,Steel,Stringer/Multi-beam or Girder,1961,0,Highway-pedestrian,86.9,DOT,YES,2016-06-20 00:00:00,Open,Bridge (NBI),{B39E2ED7-00BB-46EE-952E-FA9281ADC2AB},,,,
-71.185650604432894,42.364841642184238,7059,W10003,,2L8,06,Watertown,42.36483297,-71.18564997,WATER CHARLES RIVER,ST 16 GALEN ST,Concrete,Arch - Deck,1907,0,Highway-pedestrian,27.4,DOT,NO,2017-02-28 00:00:00,Open,Bridge (NBI),{1E788EAA-7D16-4489-A9E7-286AF69805FC},,,,
-71.25850465386209,42.325305632696164,7060,N12007,WASHINGTON ST BRIDGE,2L9,06,Newton,42.32529697,-71.258504,WATER CHARLES RIVER,ST 16 WASHNGTON ST,Concrete,Arch - Deck,1929,0,Highway-pedestrian,43,DOT,YES,2015-07-23 00:00:00,Open,Bridge (NBI),{3A497DC8-B0CB-4CDF-BCDA-C3DDAB4225E0},,,,
-71.251853624831114,42.328307660671015,7061,N12055,EX-PRISONERS OF WAR,2LA,06,Newton,42.328299,-71.25185297,I  95 /ST128,ST 16 WASHNGTON ST,Steel continuous,Stringer/Multi-beam or Girder,1962,2000,Highway-pedestrian,72.8,DOT,NO,2015-04-24 00:00:00,Open,Bridge (NBI),{7AD9096D-B13A-4A8F-8E2A-897D346E6B73},,,,
-70.214744248108786,41.690330570606967,7062,Y01006,,47A,05,Yarmouth,41.690322,-70.21474397,HWY   UNION ST,US  6 WB/MD CP HWY,Steel,Stringer/Multi-beam or Girder,1954,0,Highway,21.3,DOT,NO,2015-09-10 00:00:00,Open,Bridge (NBI),{93B9167C-C4ED-4DE4-9237-2C3914627B3B},,,,
-70.214379248413763,41.689995571131313,7063,Y01012,Donald  L. McKinnon Bridge,47B,05,Yarmouth,41.689987,-70.21437897,HWY   UNION ST,US  6 EB/MD CP HWY,Steel,Stringer/Multi-beam or Girder,1970,0,Highway,21.6,DOT,NO,2015-09-10 00:00:00,Open,Bridge (NBI),{634C11F6-4890-4A09-8906-470065A84333},,,,
-70.99645051747153,41.923772564665782,7064,M18041,,47C,05,Middleborough,41.92376397,-70.99644997,WATER TAUNTON RIVER,I 495 NB,Steel,Stringer/Multi-beam or Girder,1962,0,Highway,51.8,DOT,NO,2015-10-14 00:00:00,Open,Bridge (NBI),{26B2063B-313F-4368-B079-C433D4C5FC86},,,,
-70.958506531501882,41.89851756056845,7065,M18052,SEAMAN PO1 MACDONALD,47D,05,Middleborough,41.89850897,-70.958506,I 495,ST 18 BEDFORD ST,Steel,Stringer/Multi-beam or Girder,1958,1987,Highway-pedestrian,96.6,DOT,NO,2016-11-16 00:00:00,Open,Bridge (NBI),{6D7B6872-6AF3-4C05-832F-35B6E3A8A157},,,,
-70.996813545444027,41.923534591037594,7066,M18041,,47E,05,Middleborough,41.923526,-70.996813,WATER TAUNTON RIVER,I 495 SB,Steel,Stringer/Multi-beam or Girder,1962,0,Highway,51.8,DOT,NO,2015-10-14 00:00:00,Open,Bridge (NBI),{00A1173F-42C4-4045-A764-85E6E14A5822},,,,
-72.554445543997744,42.67111979393048,7067,B10026,,BA9,02,Bernardston,42.67111111,-72.55444444,WATER TRIB OF FALLS R.,US  5 ST 10 SOUTH,Concrete,Culvert (includes frame culverts),2012,0,Highway,2.4,DOT,NO,2012-10-16 00:00:00,Open,Culvert,{C2281DE5-82AE-467A-8CDD-A2C4E843AC24},,,,
-73.182084625794459,42.458828064955753,7068,D01021,,BAC,01,Dalton,42.45881944,-73.18208333,WATER BARTON BROOK,HWY   SOUTH ST,Concrete,Culvert (includes frame culverts),2008,0,Highway,2.7,MUN,NO,2014-05-21 00:00:00,Open,Short Span Bridge,{B74ED79D-44D2-45BA-B1D6-4D5985CAA4D5},,,,
-70.589722609358603,41.455841847801551,7069,O01001,K0REAN & VIETNAM VET MEMORIAL,BAF,05,Oak Bluffs,41.45583333,-70.58972222,WATER LAGOON POND,HWY   BEACH RD,Steel,Movable - Bascule,2016,0,Highway-pedestrian,106.8,DOT,NO,2016-07-12 00:00:00,Open,Bridge (NBI),{DC0C9EE3-F63E-4003-A3DE-D1982CD6AB91},,,,
-72.299751009823552,42.559619781436737,7070,O03026,,BAG,02,Orange,42.55961111,-72.29975,OTHER WILDLIFE PASSAGE,ST122 WB OFF RAMP,Concrete,Culvert (includes frame culverts),2011,0,Highway,1.9,DOT,NO,2011-12-29 00:00:00,Open,Culvert,{E9EFF3E9-C9F5-4801-87AD-43234B3E05DF},,,,
-70.140104223802595,41.673727542496152,7071,D07001,,BAH,05,Dennis,41.67371897,-70.14010397,WATER SWAN POND RIVER,HWY   UPPER COUNTY,Prestressed concrete continuous,Slab,2014,0,Highway-pedestrian,27,MUN,NO,2015-05-21 00:00:00,Open,Bridge (NBI),{781A1133-47DA-48FC-99BC-CF67987BBFDC},,,,
-70.153829256560513,41.698067574323247,7072,D07009,,49U,05,Dennis,41.698059,-70.153829,US  6 WB/MID CAPE HWY,ST134,Steel continuous,Stringer/Multi-beam or Girder,1955,2009,Highway-pedestrian,37.8,DOT,NO,2016-11-09 00:00:00,Open,Bridge (NBI),{192E93AA-14D0-427C-A782-1FB013DF2339},,,,
-70.076928204480609,41.705816550182249,7073,H10013,,49V,05,Harwich,41.70580797,-70.07692797,US  6 MID CAPE HWY,ST124 PLSNT LK AVE,Steel continuous,Stringer/Multi-beam or Girder,1955,0,Highway-pedestrian,39.9,DOT,NO,2016-11-09 00:00:00,Posted For Load,Bridge (NBI),{BA6B044C-5158-4BA3-9B67-D61981D33C81},,,,
-70.000430183538271,41.792763569935929,7074,O04005,,49W,05,Orleans,41.79275497,-70.00042997,US  6 MID CAPE HWY,HWY   ROCK HRBR RD,Steel continuous,Stringer/Multi-beam or Girder,1958,1987,Highway-pedestrian,44.5,DOT,NO,2016-04-18 00:00:00,Open,Bridge (NBI),{168AFEFE-19A8-4C7E-8BD8-09CF1F0A13D6},,,,
-70.863326521117671,42.258935660928081,7075,H15008,CORP A ROGER BORLAND,49X,05,Hingham,42.258927,-70.863326,WATER WEIR RIVER,HWY   G WSHNGTN BL,Prestressed concrete,Box Beam or Girders - Multiple,1987,0,Highway-pedestrian,64,DOT,NO,2015-09-22 00:00:00,Open,Bridge (NBI),{B6663258-BC1D-4ED9-847A-C5EBA6D3D1FB},,,,
-70.897588484173355,41.89623658926461,7076,M18022,,49Y,05,Middleborough,41.896228,-70.89758797,WATER NEMASKET RIVER,ST105 E MAIN ST,Concrete,Tee Beam,1926,0,Highway-pedestrian,11.6,DOT,NO,2016-08-02 00:00:00,Open,Bridge (NBI),{E2FF034C-C48A-4B08-AF10-036444815636},,,,
-70.976997802772985,42.634578171876768,7077,B19008,,2VA,04,Boxford,42.63456944,-70.97699722,HWY   FULLER LN,I  95 NB,Steel,Stringer/Multi-beam or Girder,1976,0,Highway,11,DOT,NO,2017-01-20 00:00:00,Open,Bridge (NBI),{47AD59F4-7F6C-48CE-AD7C-AAA1D73457C5},,,,
